file,title,author,current_t,note_year,master_id,master_time,suggested_t,status,confidence,evidence,verification_status,id
去你四散的身躯.md,去你四散的身躯,菲利普·何塞·法默,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2903
去卡拉的使命.md,去卡拉的使命,蒙戈·贝蒂,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1609
去吧，摩西.md,去吧，摩西,福克纳,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1014
去斯万家那边.md,去斯万家那边,普鲁斯特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1610
双城记.md,双城记,查尔斯·狄更斯,T3,,CANON-096,1859,T3,PASS,HIGH,CANON-096 首次成书_出版时间=1859,自动通过,WL-WORK-1015
双头恶魔.md,双头恶魔,有栖川有栖,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0185
双星.md,双星,罗伯特·海因莱因,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0304
双重赔偿.md,双重赔偿,詹姆斯·M.凯恩,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0079
发光体.md,发光体,埃莉诺·卡顿,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3070
发条女孩.md,发条女孩,保罗·巴奇加卢皮,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0427
变.md,变,米歇尔·布托,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1611
变形记.md,变形记,奥维德,T0,,CANON-009,约8,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-1423
变形记（卡夫卡）.md,变形记（卡夫卡）,弗兰茨·卡夫卡,T4,1915,CANON-148,1915,T4,PASS,HIGH,note.year=1915,手工核验,WL-WORK-2845
变革时代.md,变革时代,罗伯特·西尔弗伯格,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2932
古今和歌集.md,古今和歌集,多人（纪贯之等编）,T1,,CANON-235,约905,T1,PASS,HIGH,CANON-235 首次成书_出版时间=约905,需复核,WL-WORK-3180
古典爱情.md,古典爱情,余华,T6,1988,,,T6,PASS,HIGH,note.year=1988,个人补录,WL-WORK-2788
古拉格群岛.md,古拉格群岛,索尔仁尼琴,T5,,CANON-163,1973,T5,PASS,HIGH,CANON-163 首次成书_出版时间=1973,自动通过,WL-WORK-1612
古文物专家的鬼故事.md,古文物专家的鬼故事,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0620
古斯特少尉.md,古斯特少尉,阿图尔·施尼茨勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1613
可以吃的女人.md,可以吃的女人,玛格丽特·阿特伍德,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1614
可以筑巢的人.md,可以筑巢的人,约翰·威斯韦尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2956
台北人.md,台北人,白先勇,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1615
史记.md,史记,司马迁,T0,,CANON-028,约前91,T0,PASS,HIGH,CANON-028 首次成书_出版时间=约前91,自动通过,WL-WORK-1017
史记·刺客列传.md,史记·刺客列传,司马迁,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2474
史记·游侠列传.md,史记·游侠列传,司马迁,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2475
叶隐入门.md,叶隐入门,三岛由纪夫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2477
合成人.md,合成人,帕特·卡迪根,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0393
吉尔伽美什史诗.md,吉尔伽美什史诗,佚名,T0,,CANON-001,约前2100—前1200,T0,PASS,HIGH,CANON-001 首次成书_出版时间=约前2100—前1200,自动通过,WL-WORK-1425
吉普赛谣曲.md,吉普赛谣曲,费德里科·加西亚·洛尔卡,T4,,CANON-202,1928,T4,PASS,HIGH,CANON-202 首次成书_出版时间=1928,需复核,WL-WORK-3157
吉檀迦利.md,吉檀迦利,泰戈尔,T4,,CANON-064,1910,T4,PASS,HIGH,CANON-064 首次成书_出版时间=1910,手工核验,WL-WORK-2823
吉迪恩之火.md,吉迪恩之火,约翰·克里西,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3090
同名人.md,同名人,裘帕·拉希莉,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1018
同情者.md,同情者,阮清越,T6,2015,,,T6,PASS,HIGH,note.year=2015,自动通过,WL-WORK-2034
名为和平的荒芜.md,名为和平的荒芜,阿卡狄·马丁,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2926
名为帝国的记忆.md,名为帝国的记忆,阿尔卡迪·马丁,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0412
名利场.md,名利场,萨克雷,T3,,CANON-093,1847—1848,T3,PASS,HIGH,CANON-093 首次成书_出版时间=1847—1848,自动通过,WL-WORK-2035
后水浒传.md,后水浒传,陈忱,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2478
后赤壁赋.md,后赤壁赋,苏轼,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1426
向加泰罗尼亚致敬.md,向加泰罗尼亚致敬,乔治·奥威尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2036
向导.md,向导,R.K.纳拉扬,T5,,CANON-229,1958,T5,PASS,HIGH,CANON-229 首次成书_出版时间=1958,自动通过,WL-WORK-1616
向苍天呼吁.md,向苍天呼吁,詹姆斯·鲍德温,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1019
吕意·布拉斯.md,吕意·布拉斯,维克多·雨果,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2479
吕西斯特拉忒.md,吕西斯特拉忒,阿里斯托芬,T0,,,,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-T0-LYSISTRATA
启示空间.md,启示空间,阿拉斯泰尔·雷诺兹,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0407
吸血鬼莱斯特.md,吸血鬼莱斯特,安妮·赖斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0623
吹哨吧，我就来.md,吹哨吧，我就来,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0624
告别马焦拉.md,告别马焦拉,瓦连京·拉斯普京,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1618
呐喊.md,呐喊,鲁迅,T4,,CANON-039,1923,T4,PASS,HIGH,CANON-039 首次成书_出版时间=1923,手工核验,WL-WORK-1619
呼吸.md,呼吸,姜峯楠,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0422
呼吸课.md,呼吸课,安妮·泰勒,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3006
呼啸山庄.md,呼啸山庄,艾米莉·勃朗特,T3,,CANON-092,1847,T3,PASS,HIGH,CANON-092 首次成书_出版时间=1847,自动通过,WL-WORK-1020
和泉式部日记.md,和泉式部日记,紫式部,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2037
和解者之爪.md,和解者之爪,吉恩·沃尔夫,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2934
哈克贝利·费恩历险记.md,哈克贝利·费恩历险记,马克·吐温,T3,,CANON-131,1884,T3,PASS,HIGH,CANON-131 首次成书_出版时间=1884,自动通过,WL-WORK-0625
哈利·波特与凤凰社.md,哈利·波特与凤凰社,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0626
哈利·波特与密室.md,哈利·波特与密室,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2661
哈利·波特与死亡圣器.md,哈利·波特与死亡圣器,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2664
哈利·波特与混血王子.md,哈利·波特与混血王子,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2663
哈利·波特与火焰杯.md,哈利·波特与火焰杯,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2662
哈利·波特与阿兹卡班的囚徒.md,哈利·波特与阿兹卡班的囚徒,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0627
哈利·波特与魔法石.md,哈利·波特与魔法石,J.K.罗琳,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0628
哈吉·穆拉特.md,哈吉·穆拉特,列夫·托尔斯泰,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2038
哈姆雷特.md,哈姆雷特,威廉·莎士比亚,T2,1600,CANON-069,约1600—1601,T2,PASS,HIGH,note.year=1600,手工核验,WL-WORK-2825
哈尔的移动城堡.md,哈尔的移动城堡,戴安娜·韦恩·琼斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0629
哈德良回忆录.md,哈德良回忆录,玛格丽特·尤瑟纳尔,T5,,CANON-217,1951,T5,PASS,HIGH,CANON-217 首次成书_出版时间=1951,自动通过,WL-WORK-1022
哈特拉斯船长历险记.md,哈特拉斯船长历险记,儒勒·凡尔纳,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0630
哈里里玛卡梅集.md,哈里里玛卡梅集,哈里里,T1,,CANON-246,约1100—1122,T1,PASS,HIGH,CANON-246 首次成书_出版时间=约1100—1122,需复核,WL-WORK-3188
哑舍.md,哑舍,玄色,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2746
哭泣吧，亲爱的祖国.md,哭泣吧，亲爱的祖国,艾伦·佩顿,T5,,CANON-265,1948,T5,PASS,HIGH,CANON-265 首次成书_出版时间=1948,需复核,WL-WORK-3201
啊，拓荒者！.md,啊，拓荒者！,薇拉·凯瑟,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2481
喀耳刻.md,喀耳刻,玛德琳·米勒,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0631
喜鹊谋杀案.md,喜鹊谋杀案,安东尼·霍罗维茨,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0142
喝眼泪的鸟.md,喝眼泪的鸟,李英道,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0632
喧哗与骚动.md,喧哗与骚动,福克纳,T4,,CANON-165,1929,T4,PASS,HIGH,CANON-165 首次成书_出版时间=1929,自动通过,WL-WORK-1025
嘲笑鸟.md,嘲笑鸟,苏珊·柯林斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1026
嚎叫.md,嚎叫,艾伦·金斯堡,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1622
四世同堂.md,四世同堂,老舍,T5,1948,CANON-046,1944—1948,T5,PASS,HIGH,note.year=1948,自动通过,WL-WORK-1027
四个四重奏.md,四个四重奏,T.S.艾略特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1623
四十五卫士.md,四十五卫士,大仲马,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2482
四月三日事件.md,四月三日事件,余华,T6,1987,,,T6,PASS,HIGH,note.year=1987,个人补录,WL-WORK-2785
四朝代.md,四朝代,克立·巴莫,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3174
四签名.md,四签名,柯南·道尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0010
回响.md,回响,东西,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2895
回旋余地.md,回旋余地,詹姆斯·艾伦·麦克弗森,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2998
回顾：2000—1887.md,回顾：2000—1887,爱德华·贝拉米,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0265
园丁之犬.md,园丁之犬,洛佩·德·维加,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2483
围城.md,围城,钱钟书,T5,,CANON-045,1947,T5,PASS,HIGH,CANON-045 首次成书_出版时间=1947,自动通过,WL-WORK-2039
国王的人马.md,国王的人马,罗伯特·佩恩·沃伦,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2980
国王的赎金.md,国王的赎金,埃德·麦克贝恩,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0101
国王的黄金.md,国王的黄金,阿图罗·佩雷斯-雷维特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2485
国盗物语.md,国盗物语,司马辽太郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1029
图像诗.md,图像诗,阿波利奈尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1625
土地.md,土地,朴景利,T5,,CANON-243,1969—1994,,REVIEW,HIGH,CANON-243 首次成书_出版时间=1969—1994 (CROSSES_PERIODS),自动通过,WL-WORK-1031
土星之环.md,土星之环,W.G.塞巴尔德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1429
土生子.md,土生子,理查德·赖特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1626
圣女的救济.md,圣女的救济,东野圭吾,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0213
圣彼得节的奇迹.md,圣彼得节的奇迹,埃利斯·彼得斯,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-0133
圣徒与疯子的城市.md,圣徒与疯子的城市,杰夫·范德米尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0633
圣殿春秋.md,圣殿春秋,肯·福莱特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1032
圣诞颂歌.md,圣诞颂歌,查尔斯·狄更斯,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0634
圣路易斯雷大桥.md,圣路易斯雷大桥,桑顿·怀尔德,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2966
圣骨疑云.md,圣骨疑云,埃利斯·彼得斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1033
在人间.md,在人间,高尔基,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1034
在别人中间.md,在别人中间,乔·沃尔顿,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2922
在我们的时代里.md,在我们的时代里,海明威,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1628
在我们的生命里.md,在我们的生命里,埃伦·格拉斯哥,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2976
在我皮肤的城堡里.md,在我皮肤的城堡里,乔治·拉明,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1629
在细雨中呼喊.md,在细雨中呼喊,余华,T6,1991,,,T6,PASS,HIGH,note.year=1991,个人补录,WL-WORK-2740
在自由的国度.md,在自由的国度,V.S.奈保尔,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3037
在路上.md,在路上,杰克·凯鲁亚克,T5,,CANON-177,1957,T5,PASS,HIGH,CANON-177 首次成书_出版时间=1957,自动通过,WL-WORK-1630
地下室手记.md,地下室手记,陀思妥耶夫斯基,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1631
地下铁道.md,地下铁道,科尔森·怀特黑德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1035
地心游记.md,地心游记,儒勒·凡尔纳,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0267
地海古墓.md,地海古墓,厄休拉·勒古恩,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0635
地海孤雏.md,地海孤雏,厄休拉·勒古恩,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2939
地海巫师.md,地海巫师,厄休拉·勒古恩,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0636
地狱之心.md,地狱之心,克莱夫·巴克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0637
地狱屋.md,地狱屋,理查德·麦瑟森,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0638
坂上之云.md,坂上之云,司马辽太郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1036
坎塔普拉.md,坎塔普拉,穆尔克·拉吉·安纳德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1632
坎特伯雷故事集.md,坎特伯雷故事集,杰弗里·乔叟,T1,,CANON-024,约1387—1400,T1,PASS,HIGH,CANON-024 首次成书_出版时间=约1387—1400,需复核,WL-WORK-2812
坏小孩.md,坏小孩,紫金陈,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0244
坟场之书.md,坟场之书,尼尔·盖曼,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2920
坠落的女人.md,坠落的女人,帕特·墨菲,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2936
埃努玛·埃利什.md,埃努玛·埃利什,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1432
埃及亡灵书.md,埃及亡灵书,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1433
埃及十字架之谜.md,埃及十字架之谜,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0040
埃拉史诗.md,埃拉史诗,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1434
埃涅阿斯纪.md,埃涅阿斯纪,维吉尔,T0,,CANON-008,前29—前19,T0,PASS,HIGH,CANON-008 首次成书_出版时间=前29—前19,自动通过,WL-WORK-0640
城与城.md,城与城,查纳·米耶维,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0424
城堡.md,城堡,卡夫卡,T4,,CANON-149,1926,T4,PASS,HIGH,CANON-149 首次成书_出版时间=1926,自动通过,WL-WORK-1635
城塞.md,城塞,司马辽太郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2487
城市.md,城市,克利福德·西马克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0312
城市与狗.md,城市与狗,巴尔加斯·略萨,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1039
城市与群星.md,城市与群星,阿瑟·克拉克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0308
基列家书.md,基列家书,玛丽莲·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1040
基地.md,基地,艾萨克·阿西莫夫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0295
基地与帝国.md,基地与帝国,艾萨克·阿西莫夫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0296
基地边缘.md,基地边缘,艾萨克·阿西莫夫,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2908
基督山伯爵.md,基督山伯爵,大仲马,T3,,CANON-109,1844—1846,T3,PASS,HIGH,CANON-109 首次成书_出版时间=1844—1846,自动通过,WL-WORK-0641
堂卡斯穆罗.md,堂卡斯穆罗,马沙多·德·阿西斯,T4,,CANON-272,1899,T4,PASS,HIGH,CANON-272 首次成书_出版时间=1899,自动通过,WL-WORK-1636
堂吉诃德.md,堂吉诃德,塞万提斯,T2,1605,CANON-068,1605/1615,T2,PASS,HIGH,note.year=1605,手工核验,WL-WORK-1042
堺事件.md,堺事件,森鸥外,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2488
塔拉斯·布尔巴.md,塔拉斯·布尔巴,果戈理,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1043
塔玛斯.md,塔玛斯,比沙姆·萨赫尼,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1639
塞伯鲁斯的第五颗头.md,塞伯鲁斯的第五颗头,吉恩·沃尔夫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0365
塞瓦斯托波尔纪事.md,塞瓦斯托波尔纪事,列夫·托尔斯泰,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2043
士兵归来.md,士兵归来,丽贝卡·韦斯特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1045
处决笔记.md,处决笔记,丹娅·库卡夫卡,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3149
复仇.md,复仇,小川洋子,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0643
复活者.md,复活者,伊恩·兰金,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3130
夏之花.md,夏之花,原民喜,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1641
夏日花.md,夏日花,原民喜,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2045
夏有乔木雅望天堂.md,夏有乔木雅望天堂,籽月,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2759
夏至未至.md,夏至未至,郭敬明,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2757
多情剑客无情剑.md,多情剑客无情剑,古龙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2490
多拉·布吕代.md,多拉·布吕代,帕特里克·莫迪亚诺,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2046
多晚了，多晚.md,多晚了，多晚,詹姆斯·凯尔曼,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3057
夜之国.md,夜之国,威廉·霍普·霍奇森,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0644
夜之彼端.md,夜之彼端,玛丽安娜·恩里克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0645
夜幕下的大军.md,夜幕下的大军,诺曼·梅勒,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1642
夜晚的潜水艇.md,夜晚的潜水艇,陈春成,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2734
夜色下的七杀.md,夜色下的七杀,马龙·詹姆斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1047
夜莺尸衣.md,夜莺尸衣,P.D.詹姆斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0103
夜访吸血鬼.md,夜访吸血鬼,安妮·赖斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0647
大使城.md,大使城,查纳·米耶维,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0423
大卫·科波菲尔.md,大卫·科波菲尔,查尔斯·狄更斯,T3,,CANON-094,1849—1850,T3,PASS,HIGH,CANON-094 首次成书_出版时间=1849—1850,自动通过,WL-WORK-1048
