file,title,author,year,current_t,current_axis_t,suggested_t_by_year,status,reason,verification_status,id
国王的黄金.md,国王的黄金,阿图罗·佩雷斯-雷维特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2485
土星之环.md,土星之环,W.G.塞巴尔德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1429
圣埃维塔.md,圣埃维塔,托马斯·埃洛伊·马丁内斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1627
圣女的救济.md,圣女的救济,东野圭吾,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0213
圣徒与疯子的城市.md,圣徒与疯子的城市,杰夫·范德米尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0633
圣殿春秋.md,圣殿春秋,肯·福莱特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1032
在他乡.md,在他乡,Jhumpa Lahiri,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,待书目核验,WL-WORK-R10-043
在别人中间.md,在别人中间,乔·沃尔顿,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2922
在地球上我们短暂地绚烂.md,在地球上我们短暂地绚烂,Ocean Vuong,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,待书目核验,WL-WORK-R10-047
在细雨中呼喊.md,在细雨中呼喊,余华,1991,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,个人补录,WL-WORK-2740
在那里那里.md,在那里那里,Tommy Orange,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-005
地下铁道.md,地下铁道,科尔森·怀特黑德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1035
地图.md,地图,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R7-023
地海孤雏.md,地海孤雏,厄休拉·勒古恩,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2939
地狱之心.md,地狱之心,克莱夫·巴克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0637
地铁.md,地铁,韩松,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0458
坎德拉里奥·奥贝索诗选.md,坎德拉里奥·奥贝索诗选,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-034
坏小孩.md,坏小孩,紫金陈,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0244
坟场之书.md,坟场之书,尼尔·盖曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2920
坠物之声.md,坠物之声,胡安·加布里埃尔·巴斯克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1633
坠落的女人.md,坠落的女人,帕特·墨菲,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2936
坤昌坤平.md,坤昌坤平,佚名（口传与宫廷整理传统）,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,书目清理V1：传统/编纂作者身份已规范,WL-WORK-R8-008
埃库埃-扬巴-奥.md,埃库埃-扬巴-奥,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-032
埃琳娜知道.md,埃琳娜知道,克劳迪娅·皮涅罗,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1634
埃罗托克里托斯.md,埃罗托克里托斯,维岑佐斯·科尔纳罗斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-埃罗托克里托斯
城与城.md,城与城,查纳·米耶维,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0424
基列家书.md,基列家书,玛丽莲·罗宾逊,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1040
基因设计师.md,基因设计师,藤井太洋,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0450
基地边缘.md,基地边缘,艾萨克·阿西莫夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2908
堂娜芭芭拉.md,堂娜芭芭拉,罗慕洛·加列戈斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1637
塔拉.md,塔拉,加夫列拉·米斯特拉尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1638
塞西莉亚·巴尔德斯.md,塞西莉亚·巴尔德斯,西里洛·比亚韦德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1640
墓地的沉默.md,墓地的沉默,阿尔纳尔杜尔·因德里达松,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-0223
壁橱认识论.md,壁橱认识论,伊芙·科索夫斯基·塞奇威克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,metadata_pending,WL-WORK-3255
壬生义士传.md,壬生义士传,浅田次郎,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2489
处决笔记.md,处决笔记,丹娅·库卡夫卡,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3149
处容歌.md,处容歌,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R2-GAP-05
复仇.md,复仇,小川洋子,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0643
复活者.md,复活者,伊恩·兰金,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3130
夏有乔木雅望天堂.md,夏有乔木雅望天堂,籽月,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2759
夏至未至.md,夏至未至,郭敬明,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2757
夕雾花园.md,夕雾花园,陈团英（Tan Twan Eng）,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,书目清理V1：作者已核定，其他字段按现有证据保留,WL-WORK-R8-054
多拉·布吕代.md,多拉·布吕代,帕特里克·莫迪亚诺,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2046
多晚了，多晚.md,多晚了，多晚,詹姆斯·凯尔曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3057
夜之彼端.md,夜之彼端,玛丽安娜·恩里克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0645
夜幕降临前.md,夜幕降临前,雷纳尔多·阿雷纳斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1643
夜晚的天空.md,夜晚的天空,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-012
夜晚的潜水艇.md,夜晚的潜水艇,陈春成,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2734
夜色下的七杀.md,夜色下的七杀,马龙·詹姆斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1047
大使城.md,大使城,查纳·米耶维,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0423
大史.md,大史,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R3-80125468
大唐双龙传.md,大唐双龙传,黄易,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2491
大地惊雷.md,大地惊雷,查尔斯·波蒂斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2493
大天空.md,大天空,A.B.格思里,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2494
大菩萨岭.md,大菩萨岭,中里介山,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2496
大鼻子情圣.md,大鼻子情圣,埃德蒙·罗斯丹,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2497
天上的鸟儿.md,天上的鸟儿,查理·简·安德斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2952
天使在我桌上.md,天使在我桌上,Janet Frame,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,书目清理V1：作者已核定，其他字段按现有证据保留,WL-WORK-R9-015
天才寓言.md,天才寓言,奥克塔维娅·巴特勒,1998,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,自动通过,WL-WORK-1052
天渊.md,天渊,弗诺·文奇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0406
天行者.md,天行者,刘醒龙,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2879
天赋寓言.md,天赋寓言,奥克塔维娅·巴特勒,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,metadata_pending,WL-WORK-3272
太平记.md,太平记,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1053
太白金星有点烦.md,太白金星有点烦,马伯庸,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2766
太阳之屋.md,太阳之屋,阿拉斯泰尔·雷诺兹,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0408
太阳石.md,太阳石,奥克塔维奥·帕斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1649
失乐园.md,失乐园,渡边淳一,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-2049
失明症漫记.md,失明症漫记,若泽·萨拉马戈,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2849
失落的继承.md,失落的继承,基兰·德赛,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3065
失重的人.md,失重的人,墨西哥与美墨边境,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1650
奇侠精忠传.md,奇侠精忠传,赵焕亭,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2500
奇兰·巴兰之书.md,奇兰·巴兰之书,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1651
奇异的力量.md,奇异的力量,莱奥波尔多·卢贡内斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1652
奥丽芙·基特里奇.md,奥丽芙·基特里奇,伊丽莎白·斯特劳特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3021
奥义书.md,奥义书,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R3-04909472
奥兰多.md,奥兰多,弗吉尼亚·伍尔夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,metadata_pending,WL-WORK-3258
奥扬泰.md,奥扬泰,安第斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1654
奥斯卡·瓦奥短暂而奇妙的一生.md,奥斯卡·瓦奥短暂而奇妙的一生,朱诺·迪亚斯,2007,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,自动通过,WL-WORK-1056
奥斯卡与露辛达.md,奥斯卡与露辛达,彼得·凯里,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3054
奥斯特利茨.md,奥斯特利茨,W.G.塞巴尔德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2050
奥秘匕首.md,奥秘匕首,菲利普·普尔曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0655
奥米昆莱的女仆.md,奥米昆莱的女仆,丽塔·印第安纳,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1656
奥贡·阿比比曼.md,奥贡·阿比比曼,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R7-002
奥麦罗斯.md,奥麦罗斯,德里克·沃尔科特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3209
女凶手.md,女凶手,亚历山德罗斯·帕帕迪亚曼蒂斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-女凶手
女勇士.md,女勇士,Maxine Hong Kingston,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-024
